man	I-movie.name

who	O
are	1-are
the	1-the
actors	1-actors
in	1-in
captain	B-movie.name
america	I-movie.name

who	1-who
starred	1-starred
in	1-in
captain	B-movie.name
america	I-movie.name

who	O
was	O
in	O
the	O
movie	1-6
captain	B-movie.name
america	I-movie.name

who	O
were	O
the	1-the
cast	1-cast
members	1-members
in	1-in
the	B-movie.name
hobbist	I-movie.name

show	O
me	O
the	O
actor	O
of	O
the	O
movie	1-6
varsham	B-movie.name

which	O
female	1-female
actors	1-actors
starred	1-starred
in	1-in
hitch	B-movie.name

can	O
i	O
see	O
the	O
cast	O
and	O
crew	O
for	O
the	O
movie	1-6
in	B-movie.name
july	I-movie.name

list	1-list
cast	1-cast
and	1-and
crew	1-crew
in	B-movie.name
july	I-movie.name

who	1-who
stars	1-stars
in	1-in
in	B-movie.name
july	I-movie.name

who	1-who
stars	1-stars
in	1-in
in	B-movie.name
july	I-movie.name

roll	1-roll
credits	1-credits
for	1-for
top	B-movie.name
gun	I-movie.name

show	O
me	O
the	O
actor	O
of	O
the	O
movie	1-6
sirisiri	B-movie.name
muvva	I-movie.name

rocky	B-movie.name
2	O
actor	O

who	1-who
is	1-is
chewbakka	B-character.name

who	1-who
stared	1-stared
in	1-in
i	B-movie.name
love	I-movie.name
lucy	I-movie.name

apollo	B-movie.name
thirteen	I-movie.name
cast	O
members	O

can	O
you	O
tell	O
me	O
more	O
about	O
the	O
cast	O
and	O
crew	O
of	O
the	O
movie	1-6
apollo	B-movie.name
thirteen	I-movie.name

cast	1-cast
and	1-and
crew	1-crew
for	1-for
apollo	B-movie.name
thirteen	I-movie.name

castmembers	1-castmembers
of	1-of
apollo	B-movie.name
thirteen	I-movie.name

complete	O
cast	1-cast
and	1-and
crew	1-crew
of	1-of
apollo	B-movie.name
thirteen	I-movie.name

find	O
for	O
information	O
about	1-about
the	1-the
cast	1-cast
of	1-of
appolo	B-movie.name
thirteen	I-movie.name

find	O
info	O
on	1-on
the	1-the
crew	1-crew
of	1-of
apollo	B-movie.name
thirteen	I-movie.name

give	O
me	O
more	O
facts	O
about	O
the	O
cast	O
and	O
crew	O
of	O
the	O
movie	1-6
apollo	B-movie.name
thirteen	I-movie.name

i	O
need	O
to	O
know	O
in	O
detail	O
about	O
the	O
cast	O
and	O
crew	O
of	O
the	O
movie	1-6
apollo	B-movie.name
thirteen	I-movie.name

i	O
want	O
to	O
find	O
information	O
about	1-about
the	1-the
cast	1-cast
of	1-of
apollo	B-movie.name
thirteen	I-movie.name

show	O
me	O
more	O
information	O
about	O
the	O
cast	O
and	O
crew	O
of	O
the	O
movie	1-6
apollo	B-movie.name
thirteen	I-movie.name

what	1-what
actors	1-actors
were	1-were
in	1-in
dirty	B-movie.name
dancing	I-movie.name

show	O
me	1-me
the	1-the
actors	1-actors
in	1-in
captain	B-movie.name
america	I-movie.name

show	1-show
me	1-me
gilda	B-movie.name
's	O
credits	O

i	O
can	O
't	O
remember	O
the	1-the
lead	1-lead
guy	1-guy
in	1-in
the	B-movie.name
avengers	I-movie.name

show	1-show
cast	1-cast
list	1-list
for	1-for
the	B-movie.name
avergers	I-movie.name

who	1-who
plays	1-plays
nemo	B-character.name
in	1-in
finding	B-movie.name
nemo	I-movie.name

find	O
cast	O
and	O
crew	O
for	O
the	O
movie	1-6
finding	B-movie.name
nemo	I-movie.name

show	O
me	O
the	O
cast	1-cast
and	1-and
crew	1-crew
for	1-for
finding	B-movie.name
nemo	I-movie.name

show	O
me	1-me
the	1-the
cast	1-cast
of	1-of
finding	B-movie.name
nemo	I-movie.name

who	O
are	O
the	1-the
main	1-main
voices	1-voices
in	1-in
finding	B-movie.name
nemo	I-movie.name

who	1-who
starred	1-starred
in	1-in
finding	B-movie.name
nemo	I-movie.name

who	1-who
stars	1-stars
in	1-in
finding	B-movie.name
nemo	I-movie.name

who	O
was	O
the	1-the
main	1-main
character	1-character
in	1-in
men	B-movie.name
in	I-movie.name
black	I-movie.name
3	I-movie.name

can	O
i	O
see	1-see
the	1-the
credits	1-credits
for	1-for
dirty	B-movie.name
dancing	I-movie.name

cast	1-cast
of	1-of
dirty	B-movie.name
dancing	I-movie.name

find	O
cast	1-cast
and	1-and
crew	1-crew
for	1-for
dirty	B-movie.name
dancing	I-movie.name

search	O
cast	1-cast
and	1-and
crew	1-crew
for	1-for
dirty	B-movie.name
dancing	I-movie.name

search	O
for	O
the	O
cast	O
and	O
crew	O
for	O
the	O
movie	1-6
dirty	B-movie.name
dancing	I-movie.name

show	O
me	O
the	O
cast	1-cast
and	1-and
list	1-list
for	1-for
dirty	B-movie.name
dancing	I-movie.name

who	1-who
starred	1-starred
in	1-in
dirty	B-movie.name
dancing	I-movie.name

who	1-who
starred	1-starred
in	1-in
dirty	B-movie.name
dancing	I-movie.name

who	O
were	1-were
the	1-the
stars	1-stars
of	1-of
dirty	B-movie.name
dancing	I-movie.name

who	O
was	O
the	1-the
male	1-male
star	1-star
of	1-of
titanic	B-movie.name

who	1-who
starred	1-starred
in	1-in
taxi	B-movie.name

who	1-who
played	1-played
in	1-in
the	B-movie.name
oranges	I-movie.name

actors	1-actors
for	1-for
life	B-movie.name
is	I-movie.name
beautiful	I-movie.name

who	O
are	O
the	1-the
lead	1-lead
actors	1-actors
in	1-in
life	B-movie.name
is	I-movie.name
beautiful	I-movie.name

find	O
the	O
male	O
actor	O
from	O
the	O
movie	1-6
born	B-movie.name
free	I-movie.name

actor	1-actor
from	1-from
iron	B-movie.name
man	I-movie.name

shows	1-shows
actors	1-actors
in	1-in
shoot	B-movie.name
to	I-movie.name
kill	I-movie.name

which	1-which
actors	1-actors
starred	1-starred
in	1-in
hitch	B-movie.name

who	O
are	O
all	O
of	1-of
the	1-the
actors	1-actors
in	1-in
hitch	B-movie.name

who	O
was	O
the	1-the
lead	1-lead
actor	1-actor
in	1-in
hitch	B-movie.name

who	1-who
starred	1-starred
in	1-in
dark	B-movie.name
knight	I-movie.name
rising	I-movie.name

who	O
played	1-5
nick	B-character.name
fury	I-character.name
in	1-in
the	B-movie.name
avengers	I-movie.name

who	O
was	O
the	1-the
lead	1-lead
actor	1-actor
in	1-in
the	B-movie.name
avengers	I-movie.name

what	O
was	1-was
the	1-the
cast	1-cast
of	1-of
black	B-movie.name
swan	I-movie.name

who	1-who
acted	1-acted
in	1-in
black	B-movie.name
swan	I-movie.name

who	1-who
was	1-was
in	1-in
black	B-movie.name
swan	I-movie.name

who	O
was	1-was
the	1-the
lead	1-lead
in	1-in
black	B-movie.name
swan	I-movie.name

actors	1-actors
in	1-in
star	B-movie.name
wars	I-movie.name
four	I-movie.name

what	O
was	O
the	O
actor	O
who	O
played	1-5
esme	B-character.name
in	1-in
twilight	B-movie.name

who	O
played	1-5
esme	B-character.name
in	1-in
twilight	B-movie.name

who	1-who
starred	1-starred
in	1-in
the	B-movie.name
parent	I-movie.name
trap	I-movie.name

cast	1-cast
and	1-and
crew	1-crew
for	1-for
hitch	B-movie.name

cast	1-cast
and	1-and
crew	1-crew
of	1-of
hitch	B-movie.name

cast	1-cast
hitch	B-movie.name

hitch	B-movie.name
crew	O

list	1-list
cast	1-cast
hitch	B-movie.name

show	1-show
me	1-me
hitch	B-movie.name
's	O
cast	O

show	1-show
the	1-the
cast	1-cast
of	1-of
hitch	B-movie.name

what	O
actors	O
appeared	O
in	O
the	O
movie	1-6
hitch	B-movie.name

what	O
actors	O
played	1-played
in	1-in
the	1-the
movies	1-movies
hitch	B-movie.name

what	O
was	1-was
the	1-the
cast	1-cast
of	1-of
hitch	B-movie.name

who	1-who
starred	1-starred
in	1-in
hitch	B-movie.name

who	O
starred	O
in	O
the	O
movie	1-6
hitch	B-movie.name

who	1-who
stars	1-stars
in	1-in
hitch	B-movie.name

who	1-who
was	1-was
in	1-in
hitch	B-movie.name

who	O
was	O
in	O
the	O
movie	1-6
hitch	B-movie.name

who	O
was	1-was
the	1-the
star	1-star
in	1-in
hitch	B-movie.name

voice	1-voice
actor	1-actor
for	1-for
homer	B-character.name
simpson	I-character.name

who	O
is	O
in	O
the	O
movie	1-6
two	B-movie.name
can	I-movie.name
play	I-movie.name
that	I-movie.name
game	I-movie.name

actress	1-actress
from	1-from
gone	B-movie.name
with	I-movie.name
the	I-movie.name
wind	I-movie.name

who	O
are	O
the	O
lead	O
actors	O
in	O
this	O
movie	O

show	O
me	O
information	O
on	O
the	O
cast	1-cast
and	1-and
crew	1-crew
of	1-of
pitchperfect	B-movie.name

actors	1-actors
in	1-in
house	B-movie.name
at	I-movie.name
the	I-movie.name
end	I-movie.name
of	I-movie.name
the	I-movie.name
street	I-movie.name

can	O
i	O
see	O
the	O
cast	1-cast
and	1-and
crew	1-crew
for	1-for
house	B-movie.name
at	I-movie.name
the	I-movie.name
end	I-movie.name
of	I-movie.name
the	I-movie.name
street	I-movie.name

cast	1-cast
and	1-and
crew	1-crew
for	1-for
house	B-movie.name
at	I-movie.name
the	I-movie.name
end	I-movie.name
of	I-movie.name
the	I-movie.name
street	I-movie.name

cast	O
and	O
crew	O
for	O
the	O
movie	1-6
house	B-movie.name
at	I-movie.name
the	I-movie.name
end	I-movie.name
of	I-movie.name
the	I-movie.name
street	I-movie.name

who	1-who
stars	1-stars
on	1-on
the	1-the
house	B-movie.name
at	I-movie.name
the	I-movie.name
end	I-movie.name
of	I-movie.name
the	I-movie.name
street	I-movie.name

who	O
is	O
in	O
movie	O

who	O
is	O
in	O
movie	O

who	O
is	O
in	O
movie	O

who	1-who
acts	1-acts
in	1-in
forager	B-movie.name

who	1-who
stars	1-stars
in	1-in
forager	B-movie.name

who	O
is	O
the	O
cast	1-cast
and	1-and
crew	1-crew
for	1-for
now	B-movie.name
forager	I-movie.name

who	1-who
was	1-was
in	1-in
now	B-movie.name

actor	1-actor
from	1-from
modern	B-movie.name
family	I-movie.name

list	1-list
the	1-the
actors	1-actors
in	1-in
forager	B-movie.name

cast	1-cast
and	1-and
crew	1-crew
of	1-of
go	B-movie.name

who	1-who
starred	1-starred
in	1-in
go	B-movie.name

who	O
was	O
the	1-the
lead	1-lead
actress	1-actress
in	1-in
the	B-movie.name
hunger	I-movie.name
games	I-movie.name

show	O
cast	O
of	O
movie	1-6
request	B-movie.name

what	O
is	1-is
the	1-the
cast	1-cast
in	1-in
resident	B-movie.name
evil	I-movie.name
retribution	I-movie.name

list	O
me	1-me
the	1-the
actors	1-actors
for	1-for
top	B-movie.name
gun	I-movie.name

who	1-who
was	1-was
the	B-character.name
tin	I-character.name
man	I-character.name
in	1-in
wizard	B-movie.name
of	I-movie.name
oz	I-movie.name

actress	1-actress
in	1-in
hum	B-movie.name
tum	I-movie.name

who	O
was	O
the	O
actor	O
in	O
movie	1-6
hum	B-movie.name
tum	I-movie.name

who	1-who
is	1-is
in	1-in
barfi	B-movie.name

who	O
was	O
the	1-the
lead	1-lead
woman	1-woman
in	1-in
the	B-movie.name
savages	I-movie.name

find	O
the	O
name	O
of	O
the	O
actor	O
who	O
played	1-5
jack	B-character.name
in	O
the	O
movie	1-6
titanic	B-movie.name

the	O
name	O
of	O
the	O
male	O
lead	O
in	O
the	O
movie	1-6
titanic	B-movie.name

what	O
is	O
the	O
name	O
of	O
the	O
lead	1-lead
actor	1-actor
in	1-in
the	1-the
titanic	B-movie.name

show	O
me	O
who	O
played	1-played
what	1-what
role	1-role
in	1-in
go	B-movie.name

i	O
cannot	O
remember	O
the	O
name	O
of	1-of
the	1-the
actor	1-actor
in	1-in
pretty	B-movie.name
women	I-movie.name

what	O
is	O
the	O
name	O
of	O
the	O
actor	1-actor
who	1-who
was	1-was
in	1-in
the	B-movie.name
parent	I-movie.name
trap	I-movie.name

find	O
name	O
of	O
main	O
actor	O
in	O
the	O
movie	1-6
the	B-movie.name
help	I-movie.name

looking	O
for	O
names	O
of	1-of
crew	1-crew
members	1-members
of	1-of
apollo	B-movie.name
thirteen	I-movie.name

i	O
can	O
't	O
figure	O
out	O
the	O
name	O
of	O
the	1-the
lead	1-lead
guy	1-guy
in	1-in
the	B-movie.name
avengers	I-movie.name

what	O
were	O
the	O
names	O
of	O
the	O
ladies	O
in	O
facts	I-movie.name
of	I-movie.name
life	I-movie.name

how	1-how
old	1-old
is	1-is
steven	B-person.name
spielberg	I-person.name

when	1-when
steven	B-person.name
spielberg	I-person.name
born	O

what	1-what
is	1-is
tom	B-person.name
cruise	I-person.name
's	O
birthday	O

when	1-when
was	1-was
tom	B-person.name
cruise	I-person.name
born	O

when	1-when
is	1-is
will	B-person.name
ferrell	I-person.name
's	O
birthday	O

how	1-how
old	1-old
is	1-is
kristen	B-person.name
stewart	I-person.name

how	O
much	O
did	O
it	1-it
cost	1-cost
to	1-to
produce	1-produce
the	B-movie.name
dark	I-movie.name
night	I-movie.name

how	1-how
much	1-much
did	1-did
the	B-movie.name
dark	I-movie.name
night	I-movie.name
cost	O
to	O
produce	O

what	1-what
was	1-was
the	B-movie.name
dark	I-movie.name
night	I-movie.name
budget	O

the	B-movie.name
godfather	I-movie.name
's	O
budget	O

budget	1-budget
for	1-for
the	B-movie.name
blind	I-movie.name
side	I-movie.name

i	O
want	O
to	O
look	O
up	1-up
the	1-the
budget	1-budget
of	1-of
freedom	B-movie.name
writers	I-movie.name

i	O
would	O
like	O
to	O
look	O
up	1-up
the	1-the
budget	1-budget
of	1-of
freedom	B-movie.name
writers	I-movie.name

look	O
for	1-for
the	1-the
budget	1-budget
of	1-of
freedom	B-movie.name
writers	I-movie.name

how	1-how
much	1-much
was	1-was
hunger	B-movie.name
games	I-movie.name
made	O
for	O

how	O
much	O
was	1-was
the	1-the
budget	1-budget
for	1-for
the	B-movie.name
hunger	I-movie.name
games	I-movie.name

how	1-how
much	1-much
did	1-did
black	B-movie.name
swan	I-movie.name
cost	O

how	O
much	O
did	1-did
hollywood	1-hollywood
pay	1-pay
for	1-for
black	B-movie.name
swan	I-movie.name

what	O
was	1-was
the	1-the
budget	1-budget
for	1-for
black	B-movie.name
swan	I-movie.name

what	O
were	1-were
production	1-production
costs	1-costs
for	1-for
black	B-movie.name
swan	I-movie.name

what	O
was	1-was
the	1-the
budget	1-budget
for	1-for
wrong	B-movie.name
turn	I-movie.name

search	O
for	1-for
the	1-the
budget	1-budget
of	1-of
step	B-movie.name
up	I-movie.name

budget	1-budget
for	1-for
titanic	B-movie.name

budget	1-budget
for	1-for
titanic	B-movie.name

budget	1-budget
for	1-for
titanic	B-movie.name
movie	O

how	1-how
much	1-much
did	1-did
titanic	B-movie.name
cost	O
to	O
make	O

how	O
much	O
was	O
the	O
total	1-total
budget	1-budget
for	1-for
the	1-the
titanic	B-movie.name

what	1-what
was	1-was
titanic	B-movie.name
's	O
budget	O

what	O
was	1-was
the	1-the
budget	1-budget
for	1-for
courageous	B-movie.name

what	O
was	1-was
the	1-the
budget	1-budget
for	1-for
facing	B-movie.name
the	I-movie.name
giants	I-movie.name

budget	1-budget
of	1-of
heroine	B-movie.name

finding	1-finding
the	1-the
buget	1-buget
of	1-of
heroine	B-movie.name

looking	O
of	O
movie	1-6
heroine	B-movie.name
's	O
budget	O

what	O
is	O
the	O
buget	O
of	O
movie	1-6
heroine	B-movie.name

how	O
much	O
did	O
it	1-it
cost	1-cost
to	1-to
make	1-make
jurassic	B-movie.name
park	I-movie.name

what	O
was	1-was
the	1-the
budget	1-budget
for	1-for
jurassic	B-movie.name
park	I-movie.name

how	1-how
much	1-much
did	1-did
james	B-director.name
cameron	I-director.name
have	O
to	1-to
spend	1-spend
to	1-to
make	1-make
avatar	B-movie.name

avatar	B-movie.name
must	O
have	O
cost	O
a	O
bundle	O

did	1-did
the	1-the
avatar	B-movie.name
movie	O
have	O
a	O
budget	O
for	O
spending	O

get	O
me	O
info	O
on	1-on
the	1-the
budget	1-budget
for	1-for
avatar	B-movie.name

how	O
much	O
did	O
it	1-it
cost	1-cost
to	1-to
make	1-make
avatar	B-movie.name

how	O
much	O
did	O
the	O
studio	1-studio
spend	1-spend
to	1-to
make	1-make
avatar	B-movie.name

how	O
much	O
money	O
was	1-was
budgeted	1-budgeted
for	1-for
the	1-the
avatar	B-movie.name
movie	O

i	O
need	O
to	O
know	O
the	O
budget	O
of	O
the	O
movie	1-6
avatar	B-movie.name

i	O
want	1-want
to	1-to
know	1-know
the	1-the
avatar	B-movie.name
's	O
budget	O

list	1-list
the	1-the
budget	1-budget
for	1-for
avatar	B-movie.name

show	O
me	O
what	O
was	O
the	O
budget	O
of	O
the	O
movie	1-6
avatar	B-movie.name

what	O
did	O
the	O
movie	1-6
avatar	B-movie.name
cost	O
to	O
make	O

what	1-what
was	1-was
avatar	B-movie.name
's	O
budget	O

what	O
was	1-was
the	1-the
budget	1-budget
for	1-for
avatar	B-movie.name

what	O
was	1-was
the	1-the
budget	1-budget
for	1-for
avatar	B-movie.name

what	O
was	1-was
the	1-the
budget	1-budget
for	1-for
avatar	B-movie.name

what	O
was	O
the	O
budget	O
for	O
the	O
movie	1-6
avatar	B-movie.name

what	O
was	O
the	O
budget	O
of	O
the	O
movie	1-6
avatar	B-movie.name

how	O
much	O
did	O
the	O
movie	1-6
avatar	B-movie.name
cost	O

how	O
much	O
money	1-money
was	1-was
spent	1-spent
on	1-on
batman	B-movie.name

tell	O
me	O
the	O
budget	O
for	O
the	O
movie	1-6
batman	B-movie.name

how	1-how
much	1-much
did	1-did
batman	B-movie.name
begins	I-movie.name
cost	O

how	O
much	O
was	O
it	O
to	1-to
make	1-make
the	1-the
film	1-film
batman	B-movie.name
begins	I-movie.name

budget	1-budget
for	1-for
the	B-movie.name
avengers	I-movie.name

how	O
much	O
did	O
it	1-it
take	1-take
to	1-to
make	1-make
the	B-movie.name
avengers	I-movie.name

what	O
was	1-was
the	1-the
budget	1-budget
for	1-for
the	B-movie.name
avengers	I-movie.name

what	O
was	1-was
the	1-the
budget	1-budget
for	1-for
citizen	B-movie.name
kane	I-movie.name

find	O
out	1-out
the	1-the
budget	1-budget
of	1-of
cujo	B-movie.name

budget	1-budget
for	1-for
gone	B-movie.name
with	I-movie.name
the	I-movie.name
wind	I-movie.name

gone	B-movie.name
with	I-movie.name
the	I-movie.name
wind	I-movie.name
's	O
budget	O
information	O
please	O

gone	B-movie.name
with	I-movie.name
the	I-movie.name
wind	I-movie.name
's	O
budget	O

show	O
me	O
the	O
budget	O
for	O
the	O
movie	O

budget	1-budget
for	1-for
the	1-the
hulk	B-movie.name

budget	1-budget
request	1-request
for	1-for
my	B-movie.name
big	I-movie.name
fat	I-movie.name
greek	I-movie.name
wedding	I-movie.name

find	1-find
the	1-the
budget	1-budget
of	1-of
my	B-movie.name
big	I-movie.name
fat	I-movie.name
greek	I-movie.name
wedding	I-movie.name

how	1-how
much	1-much
did	1-did
my	B-movie.name
big	I-movie.name
fat	I-movie.name
greek	I-movie.name
wedding	I-movie.name
cost	O

what	O
was	1-was
the	1-the
budget	1-budget
of	1-of
my	B-movie.name
big	I-movie.name
fat	I-movie.name
greek	I-movie.name
wedding	I-movie.name

what	O
was	1-was
the	1-the
budget	1-budget
for	1-for
old	B-movie.name
school	I-movie.name

what	1-what
was	1-was
the	B-movie.name
bourne	I-movie.name
identity	I-movie.name
's	O
budget	O

how	O
much	O
did	O
it	1-it
cost	1-cost
to	1-to
produce	1-produce
the	B-movie.name
deer	I-movie.name
hunter	I-movie.name

provide	O
the	1-the
cost	1-cost
for	1-for
producing	1-producing
the	B-movie.name
deer	I-movie.name
hunter	I-movie.name

will	O
you	O
show	O
the	1-the
cost	1-cost
to	1-to
produce	1-produce
the	B-movie.name
deer	I-movie.name
hunter	I-movie.name

what	O
was	1-was
the	1-the
budget	1-budget
for	1-for
the	B-movie.name
hobbit	I-movie.name

can	1-can
i	1-i
see	1-see
what	1-what
the	B-movie.name
lion	I-movie.name
king	I-movie.name
's	O
budget	O
was	O

show	1-show
me	1-me
the	B-movie.name
lion	I-movie.name
king	I-movie.name
's	O
budget	O

what	O
was	O
the	O
budget	O
for	O
passion	I-movie.name
of	I-movie.name
the	I-movie.name
christ	I-movie.name

what	O
was	1-was
the	1-the
budget	1-budget
for	1-for
top	B-movie.name
gun	I-movie.name

what	1-what
was	1-was
top	B-movie.name
gun	I-movie.name
's	O
budget	O

who	1-who
does	1-does
ellen	B-actor.name
degeneres	I-actor.name
play	1-play
in	1-in
finding	B-movie.name
nemo	I-movie.name

what	1-what
character	1-character
did	1-did
tom	B-actor.name
hanks	I-actor.name
play	1-play
in	1-in
apollo	B-movie.name
thirteen	I-movie.name

lion	B-movie.name
king	I-movie.name
characters	O

what	1-what
character	1-character
did	1-did
will	B-actor.name
smith	I-actor.name
play	1-play
in	1-in
hitch	B-movie.name

what	1-what
role	1-role
did	1-did
sarah	B-actor.name
polley	I-actor.name
play	1-play
in	1-in
go	B-movie.name

what	1-what
was	1-was
kevin	B-actor.name
james	I-actor.name
role	1-role
in	1-in
hitch	B-movie.name

who	O
directed	1-directed
the	1-the
music	1-music
in	1-in
gone	B-movie.name
with	I-movie.name
the	I-movie.name
wind	I-movie.name

show	O
me	O
the	O
music	O
composer	O
for	O
the	O
movie	O

who	O
directed	O
the	1-the
musical	1-musical
score	1-score
in	1-in
barfi	B-movie.name

how	1-how
many	1-many
films	1-films
did	1-did
ed	B-actor.name
harris	I-actor.name
do	1-do
with	1-with
tom	B-actor.name
hanks	I-actor.name

how	O
many	O
movies	1-movies
were	1-were
released	1-released
on	1-on
nine	B-movie.release_date
twenty	I-movie.release_date
eight	I-movie.release_date
twelve	I-movie.release_date

how	O
many	O
movies	1-movies
were	1-were
filmed	1-filmed
in	1-in
asia	B-movie.location

how	O
many	O
films	O
directed	1-1
by	1-1
barbra	B-director.name
streisand	I-director.name
have	O
been	1-been
shot	1-shot
in	1-in
the	1-the
czech	B-movie.location
republic	I-movie.location

how	1-how
many	1-many
movies	1-movies
has	1-has
albert	B-producer.name
ruddy	I-producer.name
produced	O

how	1-how
many	1-many
movies	1-movies
has	1-has
lionsgate	B-producer.name
done	O

how	1-how
many	1-many
movies	1-movies
did	1-did
richard	B-director.name
lester	I-director.name
direct	O

how	1-how
many	1-many
films	1-films
has	1-has
taye	B-actor.name
diggs	I-actor.name
been	O
in	O

how	1-how
many	1-many
movies	1-movies
has	1-has
ray	B-producer.name
stark	I-producer.name
produced	O

how	O
many	O
producers	O
did	1-did
the	1-the
movie	1-movie
the	1-the
hitch	B-movie.name
have	O

how	1-how
many	1-many
movies	1-movies
has	1-has
charles	B-director.name
vidor	I-director.name
directed	O

how	1-how
many	1-many
movies	1-movies
has	1-has
kristen	B-actor.name
stewart	I-actor.name
made	O

i	O
wonder	1-wonder
how	1-how
many	1-many
movies	1-movies
alfred	B-actor.name
hitchcock	I-actor.name
was	O
in	O
that	O
he	O
directed	O

how	1-how
many	1-many
movies	1-movies
has	1-has
steven	B-director.name
spielberg	I-director.name
directed	O

how	1-how
many	1-many
films	1-films
did	1-did
robert	B-director.name
wise	I-director.name
direct	O

how	1-how
many	1-many
movies	1-movies
has	1-has
tom	B-actor.name
cruise	I-actor.name
starred	O
in	O

how	1-how
many	1-many
movies	1-movies
did	1-did
scorsese	B-director.name
direct	O

how	1-how
many	1-many
movies	1-movies
has	1-has
angelina	B-actor.name
jolie	I-actor.name
been	O
in	O

how	1-how
many	1-many
movies	1-movies
did	1-did
victor	B-director.name
fleming	I-director.name
direct	O

how	1-how
many	1-many
movies	1-movies
has	1-has
woody	B-director.name
allen	I-director.name
directed	O

how	1-how
many	1-many
movies	1-movies
has	1-has
darla	B-producer.name
anderson	I-producer.name
produced	O

how	1-how
many	1-many
films	1-films
did	1-did
alfred	B-director.name
hitchcock	I-director.name
direct	O

how	1-how
many	1-many
movies	1-movies
did	1-did
hitchcock	B-director.name
direct	O

how	1-how
many	1-many
movies	1-movies
has	1-has
tom	B-actor.name
hanks	I-actor.name
starred	O
in	O

how	1-how
many	1-many
